,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
351,25,20000,OWN,0.0,PERSONAL,D,5650,15.99,False,True,2
352,22,45000,RENT,0.0,EDUCATION,A,20000,7.9,True,False,4
353,23,45000,RENT,4.0,PERSONAL,B,20000,10.25,True,False,2
354,22,45000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.92,True,True,3
355,24,39000,RENT,5.0,MEDICAL,D,20000,14.74,True,False,2
356,24,46500,RENT,5.0,EDUCATION,B,20000,10.62,True,False,2
357,22,42000,RENT,1.0,PERSONAL,D,20000,12.99,True,False,3
358,22,48500,RENT,1.0,VENTURE,B,20000,11.36,True,False,4
359,22,20000,OWN,3.0,EDUCATION,A,7500,5.79,False,False,4
360,23,49400,RENT,0.0,EDUCATION,A,20000,6.54,True,False,4
361,25,20000,MORTGAGE,1.0,VENTURE,A,4000,5.79,False,False,2
362,22,20000,OWN,1.0,VENTURE,C,5000,14.72,False,False,3
363,22,44000,RENT,2.0,EDUCATION,E,20000,15.68,True,False,4
364,25,50950,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.48,True,False,3
365,22,51000,RENT,0.0,EDUCATION,C,20000,13.47,True,False,2
366,25,52000,RENT,1.0,EDUCATION,B,20000,11.36,True,False,4
367,22,46000,RENT,2.0,DEBTCONSOLIDATION,D,20000,16.0,True,True,4
368,26,20000,MORTGAGE,1.0,PERSONAL,A,1500,7.74,False,False,3
369,22,54000,RENT,2.0,EDUCATION,B,20000,9.91,True,False,4
370,23,48000,RENT,0.0,MEDICAL,D,20000,14.96,True,False,3
371,23,54000,RENT,1.0,VENTURE,B,20000,11.83,True,False,4
372,24,48912,RENT,0.0,MEDICAL,C,20000,11.66,True,False,4
373,25,55000,RENT,3.0,DEBTCONSOLIDATION,A,20000,6.91,True,False,3
374,26,49000,RENT,0.0,HOMEIMPROVEMENT,F,20000,19.79,True,False,3
375,25,55000,RENT,0.0,VENTURE,B,20000,9.88,True,False,4
376,22,20000,MORTGAGE,0.0,PERSONAL,B,16600,9.76,False,False,3
377,23,57000,RENT,3.0,EDUCATION,D,20000,16.89,True,False,2
378,22,51012,RENT,1.0,PERSONAL,D,20000,17.49,True,True,4
379,23,20004,MORTGAGE,2.0,EDUCATION,E,2500,16.82,False,True,2
380,26,20004,MORTGAGE,4.0,HOMEIMPROVEMENT,B,3600,11.12,False,False,2
381,22,58000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.11,True,False,2
382,26,53000,RENT,1.0,PERSONAL,E,20000,16.35,True,True,4
383,24,54000,RENT,2.0,VENTURE,D,20000,16.49,True,False,2
384,26,20280,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,8.0,False,False,2
385,24,60000,RENT,0.0,PERSONAL,B,20000,10.99,True,False,2
386,24,20352,OWN,3.0,VENTURE,A,7750,6.91,False,False,3
387,25,54000,RENT,6.0,PERSONAL,B,20000,8.88,True,False,3
388,23,54000,RENT,2.0,PERSONAL,B,20000,11.12,True,False,2
389,25,60000,RENT,2.0,EDUCATION,B,20000,11.12,True,False,2
390,24,20400,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5500,10.99,False,False,4
391,25,54000,RENT,1.0,PERSONAL,D,20000,15.65,True,True,3
392,24,54000,RENT,1.0,PERSONAL,E,20000,17.04,True,True,3
393,23,60000,RENT,3.0,EDUCATION,B,20000,12.21,True,False,2
394,21,20400,OWN,2.0,EDUCATION,C,1275,15.23,False,True,3
395,25,54000,RENT,1.0,DEBTCONSOLIDATION,D,20000,14.11,True,False,4
396,24,60000,RENT,0.0,PERSONAL,B,20000,11.14,True,False,2
397,26,60000,RENT,3.0,HOMEIMPROVEMENT,B,20000,10.08,True,False,4
398,23,54504,RENT,1.0,PERSONAL,E,20000,16.7,True,True,4
399,24,55000,RENT,2.0,VENTURE,E,20000,18.64,True,False,2
400,24,61000,RENT,2.0,HOMEIMPROVEMENT,B,20000,12.18,True,False,4
401,22,20400,OWN,0.0,DEBTCONSOLIDATION,D,3800,11.12,False,True,3
402,25,62000,RENT,3.0,MEDICAL,A,20000,6.54,True,False,3
403,24,56000,RENT,3.0,EDUCATION,D,20000,14.61,True,True,4
404,25,63000,RENT,3.0,MEDICAL,B,20000,12.42,True,False,3
405,26,58000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.25,True,False,2
406,23,65000,RENT,0.0,MEDICAL,B,20000,10.65,True,False,3
407,24,20800,OWN,0.0,PERSONAL,D,5000,16.29,False,True,3
408,23,65000,RENT,0.0,MEDICAL,B,20000,10.37,True,False,2
409,25,20868,OWN,0.0,VENTURE,C,5375,13.49,False,True,2
410,26,59000,RENT,3.0,PERSONAL,C,20000,11.12,True,False,4
411,26,65004,RENT,7.0,DEBTCONSOLIDATION,B,20000,11.99,True,False,2
412,25,59004,RENT,1.0,PERSONAL,D,20000,14.84,True,True,2
413,23,65500,RENT,2.0,DEBTCONSOLIDATION,C,20000,13.22,True,False,2
414,22,66996,RENT,3.0,EDUCATION,B,20000,12.18,False,False,2
415,23,67000,RENT,0.0,MEDICAL,B,20000,11.11,False,False,2
416,24,67000,RENT,5.0,HOMEIMPROVEMENT,C,20000,13.48,False,True,2
417,25,68000,RENT,4.0,PERSONAL,C,20000,12.53,False,True,4
418,24,62400,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.84,True,False,4
419,23,69500,RENT,3.0,VENTURE,E,20000,17.74,False,True,2
420,25,70000,RENT,5.0,HOMEIMPROVEMENT,B,20000,9.99,False,False,2
421,22,70000,RENT,2.0,PERSONAL,A,20000,6.91,False,False,4
422,25,64000,RENT,0.0,HOMEIMPROVEMENT,E,20000,11.12,True,False,4
423,23,55392,RENT,3.0,MEDICAL,D,20000,15.2,True,True,4
424,24,72000,RENT,5.0,MEDICAL,B,20000,11.83,False,False,2
425,24,21000,OTHER,4.0,PERSONAL,B,6000,12.21,False,False,2
426,23,66000,RENT,1.0,VENTURE,D,20000,14.11,True,False,3
427,22,66000,RENT,3.0,DEBTCONSOLIDATION,D,20000,14.42,True,False,2
428,24,72000,RENT,4.0,HOMEIMPROVEMENT,D,20000,14.74,False,True,3
429,24,74000,RENT,0.0,HOMEIMPROVEMENT,B,20000,12.69,False,False,3
430,22,21120,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1625,16.89,True,True,3
431,25,21221,MORTGAGE,4.0,VENTURE,B,8500,9.63,False,False,4
432,24,75000,RENT,4.0,HOMEIMPROVEMENT,B,20000,8.88,False,False,3
433,26,75000,RENT,5.0,MEDICAL,A,20000,6.91,False,False,4
434,26,75000,RENT,3.0,EDUCATION,A,20000,11.12,False,False,3
435,25,75000,RENT,0.0,PERSONAL,B,20000,10.38,False,False,3
436,22,75000,RENT,2.0,VENTURE,C,20000,11.12,False,False,2
437,26,21600,OWN,5.0,EDUCATION,B,5200,12.42,False,False,3
438,24,69000,RENT,0.0,HOMEIMPROVEMENT,E,20000,14.82,True,False,4
439,23,75600,RENT,3.0,PERSONAL,E,20000,16.32,False,True,3
440,23,59497,RENT,0.0,MEDICAL,E,20000,16.0,True,False,3
441,26,70000,RENT,7.0,DEBTCONSOLIDATION,C,20000,13.16,True,False,3
442,26,71004,RENT,0.0,HOMEIMPROVEMENT,D,20000,13.36,True,True,2
443,23,61200,RENT,4.0,MEDICAL,B,20000,11.14,True,False,2
444,21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3800,5.99,False,False,2
445,23,78000,RENT,3.0,VENTURE,B,20000,11.58,False,False,3
446,23,80000,RENT,4.0,MEDICAL,A,20000,7.9,False,False,4
447,23,21600,OWN,2.0,VENTURE,C,6000,12.68,False,False,4
448,24,80000,RENT,3.0,VENTURE,C,20000,13.06,False,False,4
449,22,80000,RENT,3.0,EDUCATION,C,20000,13.98,False,True,4
450,22,21600,OWN,3.0,VENTURE,A,8500,6.54,False,False,4
451,26,62900,RENT,2.0,MEDICAL,C,20000,13.85,True,False,3
452,26,21600,MORTGAGE,0.0,HOMEIMPROVEMENT,B,1000,10.36,False,False,3
453,25,74004,RENT,2.0,PERSONAL,E,20000,15.95,True,True,4
454,22,81000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.49,False,False,4
455,24,21600,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2000,14.84,True,False,2
456,22,76654,RENT,2.0,EDUCATION,C,20000,13.79,True,True,4
457,24,83500,RENT,1.0,EDUCATION,C,20000,13.48,False,False,3
458,23,21600,OWN,0.0,EDUCATION,B,4400,12.53,False,False,2
459,21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,False,False,2
460,24,78996,RENT,2.0,HOMEIMPROVEMENT,D,20000,14.11,True,False,2
461,23,85000,RENT,0.0,MEDICAL,A,20000,7.49,False,False,2
462,25,85000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.25,False,False,3
463,26,73000,RENT,3.0,PERSONAL,B,20000,12.53,True,False,2
464,21,21816,MORTGAGE,2.0,PERSONAL,B,1500,11.86,False,False,3
465,23,21840,OWN,1.0,VENTURE,A,9000,7.88,False,False,3
466,25,85000,RENT,4.0,HOMEIMPROVEMENT,B,20000,11.12,False,False,2
467,24,21948,MORTGAGE,2.0,VENTURE,D,4000,11.12,False,False,2
468,23,21996,OWN,4.0,PERSONAL,C,6000,13.23,False,False,4
469,23,78000,RENT,0.0,HOMEIMPROVEMENT,F,20000,18.25,True,True,2
470,23,90000,RENT,2.0,MEDICAL,B,20000,11.49,False,False,4
471,23,90000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.57,False,False,4
472,25,91229,RENT,2.0,EDUCATION,C,20000,14.35,False,False,3
473,26,22000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3825,10.65,False,False,4
474,22,22000,MORTGAGE,3.0,VENTURE,A,6500,11.12,False,False,4
475,22,22000,MORTGAGE,0.0,MEDICAL,B,2400,11.71,False,False,3
476,26,93492,RENT,0.0,DEBTCONSOLIDATION,B,20000,9.45,False,False,4
477,22,94500,RENT,2.0,PERSONAL,B,20000,11.12,False,False,2
478,23,95000,RENT,2.0,EDUCATION,B,20000,10.99,False,False,2
479,24,95000,RENT,4.0,HOMEIMPROVEMENT,D,20000,11.12,False,True,3
480,23,96000,RENT,1.0,MEDICAL,C,20000,13.04,False,False,3
481,22,98000,RENT,2.0,EDUCATION,B,20000,11.83,False,False,4
482,24,22000,OWN,1.0,DEBTCONSOLIDATION,D,3000,16.0,False,True,2
483,21,22000,OWN,2.0,DEBTCONSOLIDATION,D,4000,15.05,False,False,4
484,22,22000,OWN,1.0,DEBTCONSOLIDATION,D,8500,15.05,False,False,4
485,24,99996,RENT,0.0,HOMEIMPROVEMENT,C,20000,14.22,False,True,3
486,25,87996,RENT,0.0,HOMEIMPROVEMENT,E,20000,16.35,True,False,3
487,26,22000,OWN,6.0,VENTURE,B,7500,10.96,False,False,2
488,25,22000,OWN,0.0,VENTURE,E,7500,11.12,False,True,3
489,23,22080,MORTGAGE,3.0,EDUCATION,A,6700,11.12,False,False,4
490,22,74800,RENT,3.0,MEDICAL,D,20000,14.96,True,True,4
491,23,74800,RENT,1.0,MEDICAL,E,20000,17.04,True,True,2
492,22,100000,RENT,0.0,PERSONAL,B,20000,12.21,False,False,3
493,26,104000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.74,False,False,2
494,23,95000,RENT,0.0,DEBTCONSOLIDATION,D,20000,14.59,True,True,2
495,25,108000,RENT,0.0,HOMEIMPROVEMENT,C,20000,11.12,False,False,4
496,25,96901,RENT,3.0,PERSONAL,C,20000,11.12,True,False,3
497,23,110000,RENT,3.0,EDUCATION,B,20000,12.42,False,False,3
498,24,110000,RENT,1.0,PERSONAL,B,20000,10.38,False,False,4
499,23,110000,RENT,2.0,VENTURE,B,20000,11.12,False,False,2
500,22,22800,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7125,11.71,True,False,3
501,23,22800,MORTGAGE,2.0,PERSONAL,A,3000,8.9,True,False,2
502,23,22800,MORTGAGE,3.0,PERSONAL,A,4800,5.79,False,False,2
503,23,120000,RENT,4.0,MEDICAL,B,20000,10.37,False,False,4
504,24,22800,OWN,3.0,HOMEIMPROVEMENT,B,4750,11.36,False,False,3
505,22,22800,MORTGAGE,0.0,EDUCATION,A,3000,8.94,False,False,2
506,25,130000,RENT,0.0,PERSONAL,C,20000,15.27,False,False,2
507,23,22884,MORTGAGE,4.0,EDUCATION,E,6000,16.0,False,False,2
508,24,133000,RENT,3.0,EDUCATION,D,20000,12.36,False,True,2
509,21,23000,MORTGAGE,2.0,MEDICAL,A,7000,8.9,False,False,3
510,24,138000,RENT,2.0,VENTURE,D,20000,15.99,True,True,3
511,26,148000,RENT,1.0,DEBTCONSOLIDATION,E,20000,17.99,True,False,3
512,22,23000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,4800,10.0,False,False,4
513,26,160000,RENT,3.0,HOMEIMPROVEMENT,B,20000,9.99,False,False,3
514,26,168000,RENT,1.0,VENTURE,B,20000,11.36,False,False,4
515,26,172500,RENT,3.0,HOMEIMPROVEMENT,B,20000,11.83,False,False,2
516,25,175000,RENT,3.0,DEBTCONSOLIDATION,C,20000,14.72,False,True,2
517,26,19500,RENT,0.0,MEDICAL,C,500,11.41,False,False,2
518,25,23000,MORTGAGE,4.0,PERSONAL,C,10000,11.12,True,True,2
519,21,19000,RENT,0.0,EDUCATION,C,700,12.29,False,False,2
520,25,19000,RENT,0.0,DEBTCONSOLIDATION,C,750,12.29,False,True,4
521,22,10000,RENT,0.0,HOMEIMPROVEMENT,D,1000,14.74,True,False,4
522,22,23000,MORTGAGE,1.0,EDUCATION,A,2400,9.63,False,False,4
523,21,23000,OTHER,0.0,EDUCATION,B,2400,12.21,False,False,4
524,22,11760,RENT,0.0,VENTURE,C,1000,13.98,False,False,4
525,25,12000,RENT,0.0,EDUCATION,B,1000,10.65,False,False,2
526,21,12000,RENT,1.0,EDUCATION,C,1000,13.98,False,False,2
527,22,12000,RENT,0.0,PERSONAL,C,1000,13.57,True,False,3
528,22,12240,RENT,1.0,PERSONAL,D,1000,14.96,True,True,3
529,21,14400,RENT,1.0,VENTURE,D,1000,16.29,True,False,4
530,23,23040,OWN,0.0,VENTURE,B,2000,11.11,False,False,3
531,21,23040,OWN,1.0,VENTURE,D,5000,11.12,False,False,3
532,22,14400,RENT,2.0,VENTURE,E,1000,16.69,True,True,3
533,21,23040,OWN,0.0,EDUCATION,A,15000,8.94,False,False,2
534,22,15000,RENT,0.0,MEDICAL,D,1000,14.3,True,True,3
535,21,16000,RENT,2.0,VENTURE,D,1000,15.65,True,True,3
536,22,16800,RENT,2.0,EDUCATION,C,1000,13.48,False,True,4
537,24,19200,RENT,2.0,EDUCATION,B,1000,12.53,False,False,4
538,25,47000,RENT,4.0,MEDICAL,B,19000,11.99,True,False,2
539,25,50000,RENT,2.0,HOMEIMPROVEMENT,B,19000,10.99,True,False,4
540,25,52000,RENT,5.0,MEDICAL,B,19000,11.12,True,False,4
541,24,23500,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7000,10.38,False,False,3
542,26,62004,RENT,5.0,MEDICAL,A,19000,7.49,True,False,2
543,22,70000,RENT,1.0,MEDICAL,B,19000,8.88,False,False,4
544,23,72000,RENT,3.0,MEDICAL,B,19000,10.99,False,False,4
545,23,78000,RENT,2.0,VENTURE,A,19000,8.9,False,False,2
546,25,23920,MORTGAGE,0.0,MEDICAL,D,6000,14.59,True,True,2
547,26,96000,RENT,6.0,PERSONAL,C,19000,13.22,False,True,2
548,24,105000,RENT,2.0,HOMEIMPROVEMENT,C,19000,12.29,False,True,2
549,24,175000,RENT,1.0,PERSONAL,B,19000,11.48,False,False,3
550,26,55000,RENT,7.0,DEBTCONSOLIDATION,A,18800,6.99,True,False,2
551,22,70000,RENT,2.0,DEBTCONSOLIDATION,B,18750,10.38,False,False,2
552,22,36500,RENT,0.0,VENTURE,A,18725,6.54,True,False,3
553,24,24000,OWN,0.0,VENTURE,B,7100,12.42,False,False,3
554,24,34300,RENT,4.0,MEDICAL,B,18500,10.71,True,False,2
555,22,38000,RENT,2.0,MEDICAL,A,18500,7.66,True,False,4
556,25,55784,RENT,2.0,DEBTCONSOLIDATION,C,18500,13.61,True,False,3
557,23,74196,RENT,2.0,EDUCATION,B,18500,11.26,False,False,3
558,25,75000,RENT,0.0,EDUCATION,A,18500,7.49,False,False,3
559,24,73000,RENT,0.0,HOMEIMPROVEMENT,A,18500,7.9,True,False,2
560,21,24000,MORTGAGE,0.0,VENTURE,A,3000,7.9,False,False,4
561,24,78000,RENT,1.0,VENTURE,F,18500,15.33,True,False,2
562,26,145000,RENT,3.0,EDUCATION,C,18500,12.87,False,True,3
563,22,48888,RENT,1.0,PERSONAL,C,18400,13.16,True,False,2
564,22,50000,RENT,2.0,DEBTCONSOLIDATION,B,18400,9.99,True,False,2
565,22,24000,MORTGAGE,1.0,VENTURE,C,5000,14.65,True,False,4
566,25,24000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,13.49,False,True,3
567,22,34000,RENT,0.0,VENTURE,B,18250,10.25,True,False,3
568,24,35004,RENT,3.0,PERSONAL,B,18250,11.49,True,False,4
569,25,34500,RENT,1.0,VENTURE,E,18250,17.04,True,False,3
570,23,42504,RENT,0.0,MEDICAL,B,18250,10.25,True,False,3
571,22,36996,RENT,2.0,PERSONAL,D,18250,14.61,True,True,2
572,24,45600,RENT,2.0,VENTURE,C,18250,13.35,True,False,4
573,25,55044,RENT,4.0,VENTURE,E,18250,17.56,True,False,2
574,23,50000,RENT,4.0,VENTURE,B,18225,10.74,True,False,2
575,26,44000,RENT,0.0,HOMEIMPROVEMENT,D,18225,14.91,True,False,4
576,24,36000,RENT,4.0,VENTURE,B,18200,8.88,True,False,4
577,25,36400,RENT,2.0,PERSONAL,B,18200,9.91,True,False,4
578,24,55000,RENT,4.0,EDUCATION,B,18200,10.99,True,False,2
579,23,27000,RENT,2.0,VENTURE,C,18000,11.54,True,True,4
580,23,24000,OWN,2.0,EDUCATION,D,8000,15.62,False,False,2
581,23,33000,RENT,4.0,VENTURE,B,18000,9.91,True,False,4
582,23,39996,RENT,2.0,EDUCATION,B,18000,9.25,True,False,4
583,25,40000,RENT,2.0,MEDICAL,C,18000,13.11,True,True,3
584,22,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,10.99,False,False,4
585,25,42000,RENT,3.0,VENTURE,A,18000,6.17,True,False,2
586,24,24000,MORTGAGE,3.0,MEDICAL,A,8000,5.99,False,False,4
587,24,24000,OWN,1.0,EDUCATION,A,2400,7.49,False,False,2
588,25,39000,RENT,3.0,MEDICAL,E,18000,17.19,True,False,3
589,24,24000,OWN,5.0,VENTURE,A,4200,6.99,False,False,3
590,24,43400,RENT,2.0,DEBTCONSOLIDATION,E,18000,16.63,True,True,2
591,24,50000,RENT,1.0,MEDICAL,B,18000,12.42,True,False,4
592,24,50000,RENT,4.0,VENTURE,A,18000,7.9,True,False,4
593,23,24000,MORTGAGE,2.0,MEDICAL,D,5000,15.99,True,True,2
594,26,50000,RENT,5.0,EDUCATION,C,18000,13.11,True,False,3
595,22,24000,OWN,3.0,EDUCATION,B,2500,10.59,False,False,2
596,22,24000,OWN,1.0,MEDICAL,C,6000,12.68,False,True,4
597,25,52000,RENT,2.0,VENTURE,C,18000,12.98,True,False,4
598,22,52000,RENT,1.0,VENTURE,C,18000,13.85,True,True,4
599,24,48000,RENT,5.0,PERSONAL,A,18000,6.54,True,False,2
600,23,24000,OWN,0.0,PERSONAL,A,8000,5.79,False,False,3
601,25,55000,RENT,2.0,EDUCATION,C,18000,12.84,True,False,2
602,25,55344,RENT,2.0,HOMEIMPROVEMENT,B,18000,10.99,True,False,4
603,24,56000,RENT,2.0,EDUCATION,C,18000,13.48,True,False,3
604,21,50000,RENT,2.0,EDUCATION,D,18000,14.74,True,False,2
605,25,58000,RENT,6.0,VENTURE,C,18000,11.12,True,False,4
606,26,53000,RENT,2.0,VENTURE,E,18000,17.19,True,True,3
607,22,60000,RENT,3.0,EDUCATION,D,18000,16.32,False,False,4
608,22,60000,RENT,0.0,EDUCATION,B,18000,9.33,False,False,3
609,25,61500,RENT,1.0,EDUCATION,C,18000,13.23,False,True,2
610,22,62000,RENT,0.0,MEDICAL,C,18000,13.85,False,True,4
611,23,24000,MORTGAGE,1.0,EDUCATION,B,5600,9.63,False,False,3
612,24,24000,OWN,2.0,VENTURE,A,10000,6.92,False,False,4
613,22,63000,RENT,0.0,VENTURE,B,18000,9.63,False,False,4
614,23,63000,RENT,1.0,EDUCATION,B,18000,10.99,False,False,3
615,23,63000,RENT,2.0,EDUCATION,C,18000,13.57,False,True,3
616,24,59000,RENT,1.0,HOMEIMPROVEMENT,D,18000,14.96,True,True,4
617,26,59000,RENT,2.0,VENTURE,E,18000,16.0,True,False,4
618,26,60000,RENT,2.0,HOMEIMPROVEMENT,D,18000,16.29,True,True,2
619,24,70000,RENT,1.0,HOMEIMPROVEMENT,B,18000,9.88,False,False,2
620,25,65000,RENT,3.0,PERSONAL,D,18000,15.33,True,False,4
621,24,66000,RENT,2.0,PERSONAL,D,18000,14.54,True,True,4
622,24,72000,RENT,4.0,VENTURE,A,18000,7.88,False,False,2
623,24,24000,OWN,3.0,EDUCATION,C,3000,13.98,False,False,2
624,25,24000,MORTGAGE,0.0,VENTURE,D,1200,15.21,False,True,4
625,25,24000,MORTGAGE,2.0,PERSONAL,D,3500,15.58,True,True,2
626,21,24000,OWN,2.0,MEDICAL,B,7000,11.86,False,False,2
627,26,78000,RENT,6.0,EDUCATION,C,18000,13.49,False,False,2
628,22,80000,RENT,1.0,EDUCATION,B,18000,10.99,False,False,4
629,26,80171,RENT,3.0,HOMEIMPROVEMENT,C,18000,13.85,False,False,3
630,23,24000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2800,16.07,True,False,3
631,23,76500,RENT,3.0,DEBTCONSOLIDATION,B,18000,10.65,True,False,4
632,24,24000,MORTGAGE,4.0,EDUCATION,D,8500,15.7,False,False,2
633,26,24000,MORTGAGE,5.0,PERSONAL,C,2100,13.11,False,False,3
634,26,24000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,6000,10.99,False,False,4
635,25,84000,RENT,5.0,HOMEIMPROVEMENT,B,18000,9.88,False,False,3
636,25,85000,RENT,0.0,EDUCATION,B,18000,11.71,False,False,4
637,23,87000,RENT,2.0,EDUCATION,B,18000,11.89,False,False,2
638,23,88000,RENT,1.0,EDUCATION,C,18000,13.16,False,False,4
639,23,90000,RENT,4.0,PERSONAL,B,18000,8.88,False,False,4
640,24,95000,RENT,3.0,DEBTCONSOLIDATION,A,18000,8.49,False,False,4
641,24,110000,RENT,4.0,DEBTCONSOLIDATION,B,18000,12.18,False,False,4
642,26,116004,RENT,6.0,VENTURE,B,18000,11.83,False,False,4
643,22,125000,RENT,3.0,MEDICAL,C,18000,14.79,False,True,3
644,25,24000,OWN,4.0,MEDICAL,B,5000,10.95,False,False,3
645,26,130000,RENT,2.0,PERSONAL,A,17950,11.12,False,False,2
646,25,24000,OWN,0.0,MEDICAL,A,7000,9.63,False,False,3
647,23,62050,RENT,1.0,MEDICAL,E,17800,16.35,True,True,3
648,23,24000,OWN,1.0,EDUCATION,B,1500,12.21,False,False,2
649,22,48000,RENT,0.0,DEBTCONSOLIDATION,C,17750,13.49,True,False,4
650,26,24000,MORTGAGE,5.0,PERSONAL,B,8000,9.76,False,False,3
651,24,24000,MORTGAGE,3.0,EDUCATION,C,8000,11.34,False,True,4
652,22,24000,MORTGAGE,2.0,EDUCATION,D,3975,13.87,False,False,3
653,23,45000,RENT,1.0,DEBTCONSOLIDATION,A,17625,8.9,True,False,4
654,24,70000,RENT,1.0,HOMEIMPROVEMENT,B,17600,10.62,False,False,2
655,21,24000,MORTGAGE,2.0,EDUCATION,B,5000,8.7,False,False,2
656,24,72250,RENT,5.0,MEDICAL,E,17600,17.19,True,True,4
657,25,32400,RENT,1.0,HOMEIMPROVEMENT,D,17500,15.95,True,True,3
658,23,36000,RENT,2.0,VENTURE,C,17500,14.22,True,False,4
659,21,24396,MORTGAGE,2.0,VENTURE,D,4000,15.05,False,False,4
660,22,24449,OWN,2.0,VENTURE,B,1800,11.89,False,False,4
661,25,44000,RENT,6.0,EDUCATION,B,17500,12.53,True,False,4
662,23,53352,RENT,3.0,VENTURE,A,17500,6.54,True,False,2
663,24,58000,RENT,5.0,EDUCATION,C,17500,13.49,False,True,4
664,23,59000,RENT,1.0,EDUCATION,B,17500,9.25,False,False,4
665,26,75000,RENT,4.0,PERSONAL,A,17500,7.9,False,False,2
666,22,24900,MORTGAGE,1.0,MEDICAL,C,5500,13.16,True,False,2
667,25,95950,RENT,2.0,HOMEIMPROVEMENT,B,17500,11.71,False,False,2
668,21,24960,MORTGAGE,0.0,PERSONAL,C,2000,13.99,False,True,3
669,23,40000,RENT,2.0,EDUCATION,B,17475,9.91,True,False,2
670,23,24996,MORTGAGE,4.0,EDUCATION,B,5000,12.69,False,False,2
671,22,58000,RENT,0.0,EDUCATION,A,17475,7.51,False,False,3
672,24,96000,RENT,1.0,DEBTCONSOLIDATION,B,17400,10.37,False,False,2
673,24,133000,RENT,5.0,EDUCATION,B,17400,11.71,False,False,4
674,26,29400,RENT,1.0,HOMEIMPROVEMENT,C,17000,12.99,True,True,2
675,22,40000,RENT,1.0,DEBTCONSOLIDATION,B,17000,10.65,True,False,4
676,22,41400,RENT,2.0,MEDICAL,C,17000,12.87,True,False,3
677,24,43275,RENT,4.0,MEDICAL,C,17000,13.47,True,False,3
678,24,45792,RENT,3.0,DEBTCONSOLIDATION,B,17000,10.38,True,False,2
679,24,50000,RENT,3.0,PERSONAL,C,17000,13.79,True,False,3
680,23,24996,OWN,1.0,PERSONAL,D,4575,11.12,False,True,2
681,23,24996,OWN,1.0,EDUCATION,B,8000,11.26,False,False,2
682,23,52000,RENT,3.0,DEBTCONSOLIDATION,B,17000,11.58,True,False,4
683,24,52500,RENT,3.0,HOMEIMPROVEMENT,B,17000,11.12,True,False,3
684,26,25000,OWN,0.0,VENTURE,C,7400,11.12,False,False,2
685,24,55782,RENT,3.0,DEBTCONSOLIDATION,A,17000,7.51,False,False,3
686,22,25000,OWN,1.0,MEDICAL,C,2400,14.27,False,True,2
687,23,60000,RENT,3.0,PERSONAL,B,17000,11.11,False,False,2
688,25,60000,RENT,3.0,PERSONAL,A,17000,6.91,False,False,2
689,25,62000,RENT,3.0,VENTURE,A,17000,5.99,False,False,3
690,26,65000,RENT,0.0,VENTURE,C,17000,13.47,False,False,2
691,23,70000,RENT,1.0,PERSONAL,B,17000,8.88,False,False,3
692,24,75000,RENT,0.0,DEBTCONSOLIDATION,B,17000,12.53,False,False,2
693,21,25000,MORTGAGE,2.0,VENTURE,B,3600,9.91,False,False,4
694,23,85500,RENT,1.0,EDUCATION,C,17000,13.11,False,True,2
695,26,66300,RENT,0.0,MEDICAL,D,17000,16.77,True,True,3
696,25,114000,RENT,3.0,EDUCATION,B,17000,10.37,False,False,3
697,26,175000,RENT,2.0,VENTURE,B,17000,9.88,False,False,3
698,21,49000,RENT,2.0,PERSONAL,D,16950,18.25,True,True,4
699,24,72000,RENT,0.0,DEBTCONSOLIDATION,A,16875,6.54,False,False,4
700,22,34819,RENT,2.0,PERSONAL,B,16800,10.99,True,False,4
701,22,50000,RENT,1.0,MEDICAL,B,16800,12.53,True,False,3
702,22,60000,RENT,2.0,MEDICAL,C,16800,14.65,False,True,4
703,23,60000,RENT,0.0,MEDICAL,C,16800,13.85,False,True,2
704,26,54000,RENT,3.0,MEDICAL,D,16800,12.67,True,True,3
